source_system,source_ref,url,entity_type,entity_id,entity_label,tread_pattern,display_priority,status
hi_master_csv,300x52.5Wx90-rubber-track-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x52.5Wx90/block/300x52.5Wx90-block-04.webp,track_size,ts_300x525wx90,300x52.5Wx90,Staggered Block,4,mapped
hi_master_csv,300x52.5x86-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x52.5x86/mx/300x52.5x86-mx-01.webp,track_size,ts_300x525x86,300x52.5x86,MX,1,mapped
hi_master_csv,300x52.5x86-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x52.5x86/mx/300x52.5x86-mx-02.webp,track_size,ts_300x525x86,300x52.5x86,MX,2,mapped
hi_master_csv,300x52.5x86-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x52.5x86/mx/300x52.5x86-mx-03.webp,track_size,ts_300x525x86,300x52.5x86,MX,3,mapped
hi_master_csv,300x52.5x86-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x52.5x86/mx/300x52.5x86-mx-04.webp,track_size,ts_300x525x86,300x52.5x86,MX,4,mapped
hi_master_csv,300x53x80-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x53x80/mx/300x53x80-mx-01.webp,track_size,ts_300x53x80,300x53x80,MX,1,mapped
hi_master_csv,300x53x80-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x53x80/mx/300x53x80-mx-02.webp,track_size,ts_300x53x80,300x53x80,MX,2,mapped
hi_master_csv,300x53x80-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x53x80/mx/300x53x80-mx-03.webp,track_size,ts_300x53x80,300x53x80,MX,3,mapped
hi_master_csv,300x53x80-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x53x80/mx/300x53x80-mx-04.webp,track_size,ts_300x53x80,300x53x80,MX,4,mapped
hi_master_csv,300x53x84-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x53x84/mx/300x53x84-mx-01.webp,track_size,ts_300x53x84,300x53x84,MX,1,mapped
hi_master_csv,300x53x84-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x53x84/mx/300x53x84-mx-02.webp,track_size,ts_300x53x84,300x53x84,MX,2,mapped
hi_master_csv,300x53x84-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x53x84/mx/300x53x84-mx-03.webp,track_size,ts_300x53x84,300x53x84,MX,3,mapped
hi_master_csv,300x53x84-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x53x84/mx/300x53x84-mx-04.webp,track_size,ts_300x53x84,300x53x84,MX,4,mapped
hi_master_csv,300x55.5x82-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x55.5x82/mx/300x55.5x82-mx-01.webp,track_size,ts_300x555x82,300x55.5x82,MX,1,mapped
hi_master_csv,300x55.5x82-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x55.5x82/mx/300x55.5x82-mx-02.webp,track_size,ts_300x555x82,300x55.5x82,MX,2,mapped
hi_master_csv,300x55.5x82-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x55.5x82/mx/300x55.5x82-mx-03.webp,track_size,ts_300x555x82,300x55.5x82,MX,3,mapped
hi_master_csv,300x55.5x82-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/300x55.5x82/mx/300x55.5x82-mx-04.webp,track_size,ts_300x555x82,300x55.5x82,MX,4,mapped
hi_master_csv,320x86x46-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x46/c-block/320x86x46-c-block-01.webp,track_size,ts_320x86x46,320x86x46,C-Block,1,mapped
hi_master_csv,320x86x46-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x46/c-block/320x86x46-c-block-02.webp,track_size,ts_320x86x46,320x86x46,C-Block,2,mapped
hi_master_csv,320x86x46-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x46/c-block/320x86x46-c-block-04.webp,track_size,ts_320x86x46,320x86x46,C-Block,4,mapped
hi_master_csv,320x86x48-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x48/multi-bar/320x86x48-multi-bar-01.webp,track_size,ts_320x86x48,320x86x48,Multi-Bar,1,mapped
hi_master_csv,320x86x48-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x48/multi-bar/320x86x48-multi-bar-02.webp,track_size,ts_320x86x48,320x86x48,Multi-Bar,2,mapped
hi_master_csv,320x86x48-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x48/multi-bar/320x86x48-multi-bar-03.webp,track_size,ts_320x86x48,320x86x48,Multi-Bar,3,mapped
hi_master_csv,320x86x48-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x48/multi-bar/320x86x48-multi-bar-04.webp,track_size,ts_320x86x48,320x86x48,Multi-Bar,4,mapped
hi_master_csv,320x86x49-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/c-block/320x86x49-c-block-01.webp,track_size,ts_320x86bx49,320x86Bx49,C-Block,1,mapped
hi_master_csv,320x86x49-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/c-block/320x86x49-c-block-02.webp,track_size,ts_320x86bx49,320x86Bx49,C-Block,2,mapped
hi_master_csv,320x86x49-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/c-block/320x86x49-c-block-04.webp,track_size,ts_320x86bx49,320x86Bx49,C-Block,4,mapped
hi_master_csv,320x86x49-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/multi-bar/320x86x49-multi-bar-01.webp,track_size,ts_320x86bx49,320x86Bx49,Multi-Bar,1,mapped
hi_master_csv,320x86x49-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/multi-bar/320x86x49-multi-bar-02.webp,track_size,ts_320x86bx49,320x86Bx49,Multi-Bar,2,mapped
hi_master_csv,320x86x49-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/multi-bar/320x86x49-multi-bar-03.webp,track_size,ts_320x86bx49,320x86Bx49,Multi-Bar,3,mapped
hi_master_csv,320x86x49-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/multi-bar/320x86x49-multi-bar-04.webp,track_size,ts_320x86bx49,320x86Bx49,Multi-Bar,4,mapped
hi_master_csv,320x86x49-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/zig-zag/320x86x49-zig-zag-01.webp,track_size,ts_320x86bx49,320x86Bx49,Zig-Zag,1,mapped
hi_master_csv,320x86x49-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/zig-zag/320x86x49-zig-zag-02.webp,track_size,ts_320x86bx49,320x86Bx49,Zig-Zag,2,mapped
hi_master_csv,320x86x49-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/zig-zag/320x86x49-zig-zag-03.webp,track_size,ts_320x86bx49,320x86Bx49,Zig-Zag,3,mapped
hi_master_csv,320x86x49-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x49/zig-zag/320x86x49-zig-zag-04.webp,track_size,ts_320x86bx49,320x86Bx49,Zig-Zag,4,mapped
hi_master_csv,320x86x50-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/c-block/320x86x50-c-block-01.webp,track_size,ts_320x86bx50,320x86Bx50,C-Block,1,mapped
hi_master_csv,320x86x50-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/c-block/320x86x50-c-block-02.webp,track_size,ts_320x86bx50,320x86Bx50,C-Block,2,mapped
hi_master_csv,320x86x50-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/c-block/320x86x50-c-block-04.webp,track_size,ts_320x86bx50,320x86Bx50,C-Block,4,mapped
hi_master_csv,320x86x50-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/multi-bar/320x86x50-multi-bar-01.webp,track_size,ts_320x86bx50,320x86Bx50,Multi-Bar,1,mapped
hi_master_csv,320x86x50-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/multi-bar/320x86x50-multi-bar-02.webp,track_size,ts_320x86bx50,320x86Bx50,Multi-Bar,2,mapped
hi_master_csv,320x86x50-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/multi-bar/320x86x50-multi-bar-03.webp,track_size,ts_320x86bx50,320x86Bx50,Multi-Bar,3,mapped
hi_master_csv,320x86x50-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/multi-bar/320x86x50-multi-bar-04.webp,track_size,ts_320x86bx50,320x86Bx50,Multi-Bar,4,mapped
hi_master_csv,320x86x50-rubber-track-x-terrain,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/x-terrain/320x86x50-x-terrain-01.webp,track_size,ts_320x86bx50,320x86Bx50,X-Terrain,1,mapped
hi_master_csv,320x86x50-rubber-track-x-terrain,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/x-terrain/320x86x50-x-terrain-02.webp,track_size,ts_320x86bx50,320x86Bx50,X-Terrain,2,mapped
hi_master_csv,320x86x50-rubber-track-x-terrain,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/x-terrain/320x86x50-x-terrain-03.webp,track_size,ts_320x86bx50,320x86Bx50,X-Terrain,3,mapped
hi_master_csv,320x86x50-rubber-track-x-terrain,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/x-terrain/320x86x50-x-terrain-04.webp,track_size,ts_320x86bx50,320x86Bx50,X-Terrain,4,mapped
hi_master_csv,320x86x50-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/zig-zag/320x86x50-zig-zag-01.webp,track_size,ts_320x86bx50,320x86Bx50,Zig-Zag,1,mapped
hi_master_csv,320x86x50-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/zig-zag/320x86x50-zig-zag-02.webp,track_size,ts_320x86bx50,320x86Bx50,Zig-Zag,2,mapped
hi_master_csv,320x86x50-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/zig-zag/320x86x50-zig-zag-03.webp,track_size,ts_320x86bx50,320x86Bx50,Zig-Zag,3,mapped
hi_master_csv,320x86x50-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x50/zig-zag/320x86x50-zig-zag-04.webp,track_size,ts_320x86bx50,320x86Bx50,Zig-Zag,4,mapped
hi_master_csv,320x86x52-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/c-block/320x86x52-c-block-01.webp,track_size,ts_320x86bx52,320x86Bx52,C-Block,1,mapped
hi_master_csv,320x86x52-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/c-block/320x86x52-c-block-02.webp,track_size,ts_320x86bx52,320x86Bx52,C-Block,2,mapped
hi_master_csv,320x86x52-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/c-block/320x86x52-c-block-04.webp,track_size,ts_320x86bx52,320x86Bx52,C-Block,4,mapped
hi_master_csv,320x86x52-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/multi-bar/320x86x52-multi-bar-01.webp,track_size,ts_320x86bx52,320x86Bx52,Multi-Bar,1,mapped
hi_master_csv,320x86x52-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/multi-bar/320x86x52-multi-bar-02.webp,track_size,ts_320x86bx52,320x86Bx52,Multi-Bar,2,mapped
hi_master_csv,320x86x52-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/multi-bar/320x86x52-multi-bar-03.webp,track_size,ts_320x86bx52,320x86Bx52,Multi-Bar,3,mapped
hi_master_csv,320x86x52-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/multi-bar/320x86x52-multi-bar-04.webp,track_size,ts_320x86bx52,320x86Bx52,Multi-Bar,4,mapped
hi_master_csv,320x86x52-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/zig-zag/320x86x52-zig-zag-01.webp,track_size,ts_320x86bx52,320x86Bx52,Zig-Zag,1,mapped
hi_master_csv,320x86x52-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/zig-zag/320x86x52-zig-zag-02.webp,track_size,ts_320x86bx52,320x86Bx52,Zig-Zag,2,mapped
hi_master_csv,320x86x52-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/zig-zag/320x86x52-zig-zag-03.webp,track_size,ts_320x86bx52,320x86Bx52,Zig-Zag,3,mapped
hi_master_csv,320x86x52-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x52/zig-zag/320x86x52-zig-zag-04.webp,track_size,ts_320x86bx52,320x86Bx52,Zig-Zag,4,mapped
hi_master_csv,320x86x53-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/c-block/320x86x53-c-block-01.webp,track_size,ts_320x86bx53,320x86Bx53,C-Block,1,mapped
hi_master_csv,320x86x53-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/c-block/320x86x53-c-block-02.webp,track_size,ts_320x86bx53,320x86Bx53,C-Block,2,mapped
hi_master_csv,320x86x53-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/c-block/320x86x53-c-block-04.webp,track_size,ts_320x86bx53,320x86Bx53,C-Block,4,mapped
hi_master_csv,320x86x53-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/multi-bar/320x86x53-multi-bar-01.webp,track_size,ts_320x86bx53,320x86Bx53,Multi-Bar,1,mapped
hi_master_csv,320x86x53-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/multi-bar/320x86x53-multi-bar-02.webp,track_size,ts_320x86bx53,320x86Bx53,Multi-Bar,2,mapped
hi_master_csv,320x86x53-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/multi-bar/320x86x53-multi-bar-03.webp,track_size,ts_320x86bx53,320x86Bx53,Multi-Bar,3,mapped
hi_master_csv,320x86x53-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/multi-bar/320x86x53-multi-bar-04.webp,track_size,ts_320x86bx53,320x86Bx53,Multi-Bar,4,mapped
hi_master_csv,320x86x53-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/zig-zag/320x86x53-zig-zag-01.webp,track_size,ts_320x86bx53,320x86Bx53,Zig-Zag,1,mapped
hi_master_csv,320x86x53-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/zig-zag/320x86x53-zig-zag-02.webp,track_size,ts_320x86bx53,320x86Bx53,Zig-Zag,2,mapped
hi_master_csv,320x86x53-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/zig-zag/320x86x53-zig-zag-03.webp,track_size,ts_320x86bx53,320x86Bx53,Zig-Zag,3,mapped
hi_master_csv,320x86x53-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x53/zig-zag/320x86x53-zig-zag-04.webp,track_size,ts_320x86bx53,320x86Bx53,Zig-Zag,4,mapped
hi_master_csv,320x86x54-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/c-block/320x86x54-c-block-01.webp,track_size,ts_320x86bx54,320x86Bx54,C-Block,1,mapped
hi_master_csv,320x86x54-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/c-block/320x86x54-c-block-02.webp,track_size,ts_320x86bx54,320x86Bx54,C-Block,2,mapped
hi_master_csv,320x86x54-rubber-track-c-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/c-block/320x86x54-c-block-04.webp,track_size,ts_320x86bx54,320x86Bx54,C-Block,4,mapped
hi_master_csv,320x86x54-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/multi-bar/320x86x54-multi-bar-01.webp,track_size,ts_320x86bx54,320x86Bx54,Multi-Bar,1,mapped
hi_master_csv,320x86x54-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/multi-bar/320x86x54-multi-bar-02.webp,track_size,ts_320x86bx54,320x86Bx54,Multi-Bar,2,mapped
hi_master_csv,320x86x54-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/multi-bar/320x86x54-multi-bar-03.webp,track_size,ts_320x86bx54,320x86Bx54,Multi-Bar,3,mapped
hi_master_csv,320x86x54-rubber-track-multi-bar,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/multi-bar/320x86x54-multi-bar-04.webp,track_size,ts_320x86bx54,320x86Bx54,Multi-Bar,4,mapped
hi_master_csv,320x86x54-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/zig-zag/320x86x54-zig-zag-01.webp,track_size,ts_320x86bx54,320x86Bx54,Zig-Zag,1,mapped
hi_master_csv,320x86x54-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/zig-zag/320x86x54-zig-zag-02.webp,track_size,ts_320x86bx54,320x86Bx54,Zig-Zag,2,mapped
hi_master_csv,320x86x54-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/zig-zag/320x86x54-zig-zag-03.webp,track_size,ts_320x86bx54,320x86Bx54,Zig-Zag,3,mapped
hi_master_csv,320x86x54-rubber-track-zig-zag,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/320x86x54/zig-zag/320x86x54-zig-zag-04.webp,track_size,ts_320x86bx54,320x86Bx54,Zig-Zag,4,mapped
hi_master_csv,350x52.5Bx90-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x52.5Bx90/directional/350x52.5Bx90-directional-01.webp,track_size,ts_350x525x90,350x52.5x90,Directional,1,mapped
hi_master_csv,350x52.5Bx90-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x52.5Bx90/directional/350x52.5Bx90-directional-02.webp,track_size,ts_350x525x90,350x52.5x90,Directional,2,mapped
hi_master_csv,350x52.5Bx90-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x52.5Bx90/directional/350x52.5Bx90-directional-03.webp,track_size,ts_350x525x90,350x52.5x90,Directional,3,mapped
hi_master_csv,350x52.5Bx90-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x52.5Bx90/directional/350x52.5Bx90-directional-04.webp,track_size,ts_350x525x90,350x52.5x90,Directional,4,mapped
hi_master_csv,350x52.5x86-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x52.5x86/mx/350x52.5x86-mx-01.webp,track_size,ts_350x525x86,350x52.5x86,MX,1,mapped
hi_master_csv,350x52.5x86-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x52.5x86/mx/350x52.5x86-mx-02.webp,track_size,ts_350x525x86,350x52.5x86,MX,2,mapped
hi_master_csv,350x52.5x86-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x52.5x86/mx/350x52.5x86-mx-03.webp,track_size,ts_350x525x86,350x52.5x86,MX,3,mapped
hi_master_csv,350x52.5x86-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x52.5x86/mx/350x52.5x86-mx-04.webp,track_size,ts_350x525x86,350x52.5x86,MX,4,mapped
hi_master_csv,350x54.5x86-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x54.5x86/directional/350x54.5x86-directional-01.webp,track_size,ts_350x545x86,350x54.5x86,Directional,1,mapped
hi_master_csv,350x54.5x86-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x54.5x86/directional/350x54.5x86-directional-02.webp,track_size,ts_350x545x86,350x54.5x86,Directional,2,mapped
hi_master_csv,350x54.5x86-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x54.5x86/directional/350x54.5x86-directional-03.webp,track_size,ts_350x545x86,350x54.5x86,Directional,3,mapped
hi_master_csv,350x54.5x86-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x54.5x86/directional/350x54.5x86-directional-04.webp,track_size,ts_350x545x86,350x54.5x86,Directional,4,mapped
hi_master_csv,350x75.5x74-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x75.5x74/mx/350x75.5x74-mx-01.webp,track_size,ts_350x755x74,350x75.5x74,MX,1,mapped
hi_master_csv,350x75.5x74-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x75.5x74/mx/350x75.5x74-mx-02.webp,track_size,ts_350x755x74,350x75.5x74,MX,2,mapped
hi_master_csv,350x75.5x74-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x75.5x74/mx/350x75.5x74-mx-03.webp,track_size,ts_350x755x74,350x75.5x74,MX,3,mapped
hi_master_csv,350x75.5x74-rubber-track-mx,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/350x75.5x74/mx/350x75.5x74-mx-04.webp,track_size,ts_350x755x74,350x75.5x74,MX,4,mapped
hi_master_csv,380x86x52-rubber-track-staggered-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/380x86x52/staggered-block/380x86x52-staggered-block-01.webp,track_size,ts_380x86bx52,380x86Bx52,Staggered Block,1,mapped
hi_master_csv,380x86x52-rubber-track-staggered-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/380x86x52/staggered-block/380x86x52-staggered-block-02.webp,track_size,ts_380x86bx52,380x86Bx52,Staggered Block,2,mapped
hi_master_csv,380x86x52-rubber-track-staggered-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/380x86x52/staggered-block/380x86x52-staggered-block-03.webp,track_size,ts_380x86bx52,380x86Bx52,Staggered Block,3,mapped
hi_master_csv,380x86x52-rubber-track-staggered-block,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/380x86x52/staggered-block/380x86x52-staggered-block-04.webp,track_size,ts_380x86bx52,380x86Bx52,Staggered Block,4,mapped
hi_master_csv,400x72.5Kx72-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/400x72.5Kx72/directional/400x72.5Kx72-directional-01.webp,track_size,ts_400x725kx72,400x72.5Kx72,Directional,1,mapped
hi_master_csv,400x72.5Kx72-rubber-track-directional,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/400x72.5Kx72/directional/400x72.5Kx72-directional-02.webp,track_size,ts_400x725kx72,400x72.5Kx72,Directional,2,mapped
