candidate_id,machine_id,shopify_handle,field_name,source_type,source_priority,source_url,confidence,evidence_text
enr_ea6f365633ace4901868e516,mdl_yanmar_vio_50_v,yanmar-vio-50v-offset-type,canonical_model_group,track_finder,4,/pages/equipment-model/yanmar-vio-50v-offset-type,0.88,Track Finder model family label
enr_b3499b4880c2cc0f53b76b1d,mdl_yanmar_vio55,yanmar-vio-55-offset-type,canonical_model_group,track_finder,4,/pages/equipment-model/yanmar-vio-55-offset-type,0.88,Track Finder model family label
enr_beb5bc3fc670178ed64e78ea,mdl_yanmar_vio55_5,yanmar-vio-55-5-offset-type,canonical_model_group,track_finder,4,/pages/equipment-model/yanmar-vio-55-5-offset-type,0.88,Track Finder model family label
enr_f1f97df862a9167d7ac493c8,mdl_yanmar_vio55_6a,yanmar-vio-55-6a,canonical_model_group,track_finder,4,/pages/equipment-model/yanmar-vio-55-6a,0.88,Track Finder model family label
enr_daceea5d3788013116d48f47,mdl_yanmar_vio_55_cr,yanmar-vio-55-cr-offset-type,canonical_model_group,track_finder,4,/pages/equipment-model/yanmar-vio-55-cr-offset-type,0.88,Track Finder model family label
enr_0fd3d8783371910be72af2eb,mdl_kobelco_sk035,kobelco-sk035,canonical_model_group,track_finder,4,/pages/equipment-model/kobelco-sk035,0.88,Track Finder model family label
enr_0b342e38fac08edc44057ce6,mdl_kobelco_sk80cs,kobelco-sk80cs,canonical_model_group,track_finder,4,/pages/equipment-model/kobelco-sk80cs,0.88,Track Finder model family label
enr_8cceeec1586d1406db4edd8e,mdl_kobelco_sk80msr,kobelco-sk80msr,canonical_model_group,track_finder,4,/pages/equipment-model/kobelco-sk80msr,0.88,Track Finder model family label
enr_104eb8b753014bd2bb53bfb2,mdl_kobelco_sk85cs,kobelco-sk85cs,canonical_model_group,track_finder,4,/pages/equipment-model/kobelco-sk85cs,0.88,Track Finder model family label
enr_2673a46f7d6f8b6710e88541,mdl_kobelco_sk70sr_2,kobelco-sk70sr-2,canonical_model_group,track_finder,4,/pages/equipment-model/kobelco-sk70sr-2,0.88,Track Finder model family label
enr_0956cc1ce32c8e39a5bc806e,mdl_cat_301_5,caterpillar-301-5,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-301-5,0.88,Track Finder model family label
enr_9a347aeee00c33711b6b3510,mdl_cat_3016,caterpillar-301-6,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-301-6,0.88,Track Finder model family label
enr_a0590bc82cfb942c6166cc06,mdl_cat_3016c,caterpillar-301-6c,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-301-6c,0.88,Track Finder model family label
enr_a68ac0255b0788700a6e08e8,mdl_cat_301_7d,caterpillar-301-7d,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-301-7d,0.88,Track Finder model family label
enr_9a5f5c0f1039c57059a40cbc,mdl_cat_3018c,caterpillar-301-8c,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-301-8c,0.88,Track Finder model family label
enr_02f05bdf44f5477fc72bc3b7,mdl_cat_302_5,caterpillar-302-5,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-302-5,0.88,Track Finder model family label
enr_8fb16305633e185ba8121b24,mdl_cat_302_5c,caterpillar-302-5c,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-302-5c,0.88,Track Finder model family label
enr_924001d8f07f8ce9c1dbf26b,mdl_cat_303_5,caterpillar-303-5,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303-5,0.88,Track Finder model family label
enr_1764852228410130f250d26f,mdl_cat_303_5c_cr,caterpillar-303-5c-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303-5c-cr,0.88,Track Finder model family label
enr_2ace933864a122f6a6b52cbc,mdl_cat_303_5c_cr,caterpillar-303-5c-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303-5ccr,0.88,Track Finder model family label
enr_20fdbf22ae4409a14e564684,mdl_cat_303_5_cr,caterpillar-303-5cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303-5cr,0.88,Track Finder model family label
enr_c8281cc2cf5797d02ce213cd,mdl_cat_303_5d,caterpillar-303-5d,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303-5d,0.88,Track Finder model family label
enr_fb487e183288be5f83c18bfb,mdl_cat_303_5d_cr,caterpillar-303-5d-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303-5d-cr,0.88,Track Finder model family label
enr_d4688c4b5fb914a0c29703ab,mdl_cat_303_5e_cr,caterpillar-303-5e-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303-5e-cr,0.88,Track Finder model family label
enr_a1ae90ff5acb9228be485b7b,mdl_cat_303c_cr,caterpillar-303ccr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303ccr,0.88,Track Finder model family label
enr_fd90c0f5c9029bae3dd67226,mdl_cat_303_cr,caterpillar-303cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303cr,0.88,Track Finder model family label
enr_fb7705c250f6c866f2944788,mdl_cat_303e,caterpillar-303e,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303e,0.88,Track Finder model family label
enr_1bca219a6302551ae699298e,mdl_cat_303ecr,caterpillar-303ecr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-303ecr,0.88,Track Finder model family label
enr_0decd8d9b42a8298a6f4f147,mdl_cat_304,caterpillar-304,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304,0.88,Track Finder model family label
enr_50dc42e8bf39f4dc834b781c,mdl_cat_304_5,caterpillar-304-5,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304-5,0.88,Track Finder model family label
enr_d4a40a9a7e599565dcff9152,mdl_cat_304_5e2,caterpillar-304-5e2,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304-5e2,0.88,Track Finder model family label
enr_435e46420a466f65cb2bfaaf,mdl_cat_304c,caterpillar-304c,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304c,0.88,Track Finder model family label
enr_ab9b815e717130fba544c35c,mdl_cat_304c_cr,caterpillar-304ccr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304ccr,0.88,Track Finder model family label
enr_f50b4f506206d5e90a496542,mdl_cat_304cr,caterpillar-304cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304cr,0.88,Track Finder model family label
enr_f12565111338b3d1dc59f9f8,mdl_cat_304d,caterpillar-304d,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304d,0.88,Track Finder model family label
enr_90385bf621c5df98147b9da5,mdl_cat_304d_cr,caterpillar-304d-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304d-cr,0.88,Track Finder model family label
enr_24e449b8954b415545bfeed0,mdl_cat_304e,caterpillar-304e,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304e,0.88,Track Finder model family label
enr_bfb3a2be751da5196e134ab4,mdl_cat_304e2,caterpillar-304e2,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304e2,0.88,Track Finder model family label
enr_66167b28c388e79719e1c3ae,mdl_cat_304e_cr,caterpillar-304e-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-304e-cr,0.88,Track Finder model family label
enr_4096d313f61442342ab352f3,mdl_cat_305_5,caterpillar-305-5,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305-5,0.88,Track Finder model family label
enr_c551df1905765737f38cec4d,mdl_cat_305_5d_cr,caterpillar-305-5d-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305-5d-cr,0.88,Track Finder model family label
enr_038df10930b8719cd62acfb1,mdl_cat_305_5e,caterpillar-305-5e,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305-5e,0.88,Track Finder model family label
enr_a95fba7aa2b5f8548c18481c,mdl_cat_305_5e_cr,caterpillar-305-5e-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305-5e-cr,0.88,Track Finder model family label
enr_c49d055308326c205222203f,mdl_cat_305_5e2,caterpillar-305-5e2,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305-5e2,0.88,Track Finder model family label
enr_435739d8765e32e65b32be98,mdl_cat_305_5e2_cr,caterpillar-305-5e2-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305-5e2-cr,0.88,Track Finder model family label
enr_f8ff40467ca69f94d1b7f258,mdl_cat_305c,caterpillar-305c,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305c,0.88,Track Finder model family label
enr_97c3e1b6d55d110bf1c96f73,mdl_cat_305c_cr,caterpillar-305c-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305c-cr,0.88,Track Finder model family label
enr_c25017d8744840fd51d97b42,mdl_cat_305_cr,caterpillar-305cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305cr,0.88,Track Finder model family label
enr_60de9486ebed52f24fb6de89,mdl_cat_305d,caterpillar-305d,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305d,0.88,Track Finder model family label
enr_1a32489c083fff92ceeba434,mdl_cat_305dcr,caterpillar-305dcr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305dcr,0.88,Track Finder model family label
enr_50da0e40567cccc6aa335f64,mdl_cat_305e,caterpillar-305e,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305e,0.88,Track Finder model family label
enr_de95a3a715389e8b21ee0ab5,mdl_cat_305e2,caterpillar-305e2,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305e2,0.88,Track Finder model family label
enr_ccdb651106777654096c0af0,mdl_cat_305e2_cr,caterpillar-305e2-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305e2-cr,0.88,Track Finder model family label
enr_eaf9277e6c66fca9918a5207,mdl_cat_305e_cr,caterpillar-305e-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-305e-cr,0.88,Track Finder model family label
enr_b3d426f36bb287e2cf5e3809,mdl_cat_306,caterpillar-306,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-306,0.88,Track Finder model family label
enr_887c79a059820dcfe6bdfbd2,mdl_cat_306_cr,caterpillar-306-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-306-cr,0.88,Track Finder model family label
enr_3aac1ec48f12d07f6423f536,mdl_cat_308b,caterpillar-308b,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-308b,0.88,Track Finder model family label
enr_722f763b376e6f4fda0c92ca,mdl_cat_308c_cr,caterpillar-308ccr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-308ccr,0.88,Track Finder model family label
enr_72bc6e5f11b27f8a670ecdd6,mdl_cat_308_cr,caterpillar-308cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-308cr,0.88,Track Finder model family label
enr_7db5603c71b9a86720b8c6d5,mdl_cat_308c_sr,caterpillar-308c-sr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-308c-sr,0.88,Track Finder model family label
enr_2b20ba576584583dfc065541,mdl_cat_308dcr,caterpillar-308d-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-308d-cr,0.88,Track Finder model family label
enr_c9c9c59e07167b851c0a227a,mdl_cat_308e,caterpillar-308e,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-308e,0.88,Track Finder model family label
enr_d752c80a6f0c64d1548edaa9,mdl_cat_308e2_cr,caterpillar-308e2-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-308e2-cr,0.88,Track Finder model family label
enr_ce38427694f003d0acbff17e,mdl_cat_308e_cr,caterpillar-308e-cr,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-308e-cr,0.88,Track Finder model family label
enr_3b8f3b0484d7f50f5afdaf72,mdl_cat_mm15t,caterpillar-mm15t,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-mm15t,0.88,Track Finder model family label
enr_24e7c89bc005bdd63a062c1c,mdl_terex_tc_37,terex-tc37,canonical_model_group,track_finder,4,/pages/equipment-model/terex-tc37,0.88,Track Finder model family label
enr_9fb6a22b12cd6ec3445666f6,mdl_hitachi_ex_35_u,hitachi-ex35u,canonical_model_group,track_finder,4,/pages/equipment-model/hitachi-ex35u,0.88,Track Finder model family label
enr_14ff9b04e41e755d599bf44f,mdl_hitachi_zx17u_2,hitachi-zx17u-2,canonical_model_group,track_finder,4,/pages/equipment-model/hitachi-zx17u-2,0.88,Track Finder model family label
enr_9345ea5bc9c02f259858a9b9,mdl_hitachi_zx30u_5,hitachi-zx30-u5,canonical_model_group,track_finder,4,/pages/equipment-model/hitachi-zx30-u5,0.88,Track Finder model family label
enr_0e217a499c866505618ad4b3,mdl_hitachi_zx50u_5,hitachi-zx50u-5,canonical_model_group,track_finder,4,/pages/equipment-model/hitachi-zx50u-5,0.88,Track Finder model family label
enr_2432cc0abbc066c1214c09b4,mdl_asv_posi_trac_hd4520,asv-posi-trachd4520,canonical_model_group,track_finder,4,/pages/equipment-model/asv-posi-trachd4520,0.88,Track Finder model family label
enr_7076b270614367e9d9a1ee1d,mdl_asv_pt100,asv-pt-100,canonical_model_group,track_finder,4,/pages/equipment-model/asv-pt-100,0.88,Track Finder model family label
enr_a3d541c102cff6930a30de01,mdl_asv_rt_75_hd,asv-rt-75hd,canonical_model_group,track_finder,4,/pages/equipment-model/asv-rt-75hd,0.88,Track Finder model family label
enr_a07c213555e18fd66023aaf2,mdl_asv_rt_25,asv-rt25,canonical_model_group,track_finder,4,/pages/equipment-model/asv-rt25,0.88,Track Finder model family label
enr_8c11a91eb3a9c9f5910cffab,mdl_asv_rt_30,asv-rt30,canonical_model_group,track_finder,4,/pages/equipment-model/asv-rt30,0.88,Track Finder model family label
enr_7a42975e1388cc9bcdffe431,mdl_asv_rt_40,asv-rt40,canonical_model_group,track_finder,4,/pages/equipment-model/asv-rt40,0.88,Track Finder model family label
enr_21c4a5b46b0fb7124b011760,mdl_asv_sr80,asv-sr-80,canonical_model_group,track_finder,4,/pages/equipment-model/asv-sr-80,0.88,Track Finder model family label
enr_fb94b9eba26441fa0615af71,mdl_terex_pt75,terex-pt-75,canonical_model_group,track_finder,4,/pages/equipment-model/terex-pt-75,0.88,Track Finder model family label
enr_80e5935d67ce3a365d0fffa8,mdl_terex_pt_100,terex-pt-100,canonical_model_group,track_finder,4,/pages/equipment-model/terex-pt100,0.88,Track Finder model family label
enr_c74c3b1dfe72e3df4921ccd4,mdl_terex_pt110forestry,terex-pt-110-forestry,canonical_model_group,track_finder,4,/pages/equipment-model/terex-pt-110-forestry,0.88,Track Finder model family label
enr_9727ed8f5411515bc8e5cbc3,mdl_terex_pt_30,terex-pt30,canonical_model_group,track_finder,4,/pages/equipment-model/terex-pt30,0.88,Track Finder model family label
enr_8e69b17861e82a3c06b9615e,mdl_cat_247,caterpillar-247,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-247,0.88,Track Finder model family label
enr_bc8f3e0a80ec8e137c807016,mdl_cat_247b,caterpillar-247b,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-247b,0.88,Track Finder model family label
enr_40ad3e7933d422ee7faf9aa9,mdl_cat_247b2,caterpillar-247b2,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-247b2,0.88,Track Finder model family label
enr_c4a576f02f5ecf2a4fa00244,mdl_cat_247b3,caterpillar-247b3,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-247b3,0.88,Track Finder model family label
enr_22c5fc53033006cdcbbf7ec5,mdl_cat_257,caterpillar-257,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-257,0.88,Track Finder model family label
enr_f420b2f0b75de830b84b69ec,mdl_cat_257b,caterpillar-257b,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-257b,0.88,Track Finder model family label
enr_75605381eef5e1836ab39e9d,mdl_cat_257b2,caterpillar-257b2,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-257b2,0.88,Track Finder model family label
enr_7e8ec2c3876f2e23d48ddcbf,mdl_cat_257b3,caterpillar-257b3,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-257b3,0.88,Track Finder model family label
enr_a4aa9a244a0bdf285a8cb2af,mdl_cat_257d,caterpillar-257d,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-257d,0.88,Track Finder model family label
enr_c2c6ea0b76804f47663c7a1f,mdl_cat_267b,caterpillar-267b,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-267b,0.88,Track Finder model family label
enr_4bdb0def10ead2e65ff59b9c,mdl_cat_277,caterpillar-277,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-277,0.88,Track Finder model family label
enr_5976797b79ae451b8960e131,mdl_cat_277b,caterpillar-277b,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-277b,0.88,Track Finder model family label
enr_19a25a8818ab36b7e41beb39,mdl_cat_277c,caterpillar-277c,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-277c,0.88,Track Finder model family label
enr_41cc7ceea31ae3b88f2b40a9,mdl_cat_287,caterpillar-287,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-287,0.88,Track Finder model family label
enr_3bb4a5c5c18fddbfff4f6dc0,mdl_cat_287b,caterpillar-287b,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-287b,0.88,Track Finder model family label
enr_1ef809279480b98a73e0d63f,mdl_cat_287c,caterpillar-287c,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-287c,0.88,Track Finder model family label
enr_5ed5a5aaed07fab9ec0e6d08,mdl_cat_287c2,caterpillar-287c2,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-287c2,0.88,Track Finder model family label
enr_4d549db61c56fc614bd81ec3,mdl_cat_287d,caterpillar-287d,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-287d,0.88,Track Finder model family label
enr_7d7ce8ac70372a0e70bdc721,mdl_cat_297c,caterpillar-297c,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-297c,0.88,Track Finder model family label
enr_3d5b1eb4f80cba4ca305eb59,mdl_cat_297d2,caterpillar-297d2,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-297d2,0.88,Track Finder model family label
enr_5ab22d3369d0b417ea383a45,mdl_cat_297d2_xhp,caterpillar-297d2-xhp,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-297d2-xhp,0.88,Track Finder model family label
enr_ce5aa1ebb80c17fdb9cfcb9f,mdl_ditch_witch_sk1050,ditch-witch-sk1050,canonical_model_group,track_finder,4,/pages/equipment-model/ditch-witch-sk1050,0.88,Track Finder model family label
enr_34188cf6a7d0e338c00b496b,mdl_ditch_witch_sk500,ditch-witch-sk500,canonical_model_group,track_finder,4,/pages/equipment-model/ditch-witch-sk500,0.88,Track Finder model family label
enr_c41466c259b42e77bc730a17,mdl_ditch_witch_sk750,ditch-witch-sk750,canonical_model_group,track_finder,4,/pages/equipment-model/ditch-witch-sk750,0.88,Track Finder model family label
enr_5ff63e72e5706256ef5a3770,mdl_ditch_witch_sk752,ditch-witch-sk752,canonical_model_group,track_finder,4,/pages/equipment-model/ditch-witch-sk752,0.88,Track Finder model family label
enr_61899fa74f687e19570cec96,mdl_ditch_witch_sk755,ditch-witch-sk755,canonical_model_group,track_finder,4,/pages/equipment-model/ditch-witch-sk755,0.88,Track Finder model family label
enr_0d539c0319db56109930e937,mdl_ditch_witch_sk800,ditch-witch-sk800,canonical_model_group,track_finder,4,/pages/equipment-model/ditch-witch-sk800,0.88,Track Finder model family label
enr_e25c2038a543c403bdabbd6c,mdl_ditch_witch_sk850,ditch-witch-sk850,canonical_model_group,track_finder,4,/pages/equipment-model/ditch-witch-sk850,0.88,Track Finder model family label
enr_308afc65d5e331a0ebc62a92,mdl_ditch_witch_sk900,ditch-witch-sk900,canonical_model_group,track_finder,4,/pages/equipment-model/ditch-witch-sk900,0.88,Track Finder model family label
enr_d776cdd80b807cb60a4e43db,mdl_kubota_k008_2,kubota-k-008-2,canonical_model_group,track_finder,4,/pages/equipment-model/kubota-k-008-2,0.88,Track Finder model family label
enr_d069200c96457bd60ceb3ad8,mdl_kubota_k008_3,kubota-k-008-3,canonical_model_group,track_finder,4,/pages/equipment-model/kubota-k-008-3,0.88,Track Finder model family label
enr_0f67db92eedc9056d68599aa,mdl_kubota_k008dh,kubota-k-008dh,canonical_model_group,track_finder,4,/pages/equipment-model/kubota-k-008dh,0.88,Track Finder model family label
enr_fce6364eac4cc51c75e5acd1,mdl_cat_300_9d,caterpillar-300-9d,canonical_model_group,track_finder,4,/pages/equipment-model/caterpillar-300-9d,0.88,Track Finder model family label
